,unique_mos_id,shield_no,complaint_id,mos_ethnicity,mos_gender,mos_age_incident,complainant_ethnicity,complainant_gender,complainant_age_incident,fado_type,allegation,precinct,contact_reason,Substantiated
244,10158,9546,36961,Hispanic,M,33,Black,Male,31,Abuse of Authority,Vehicle stop,79,Moving violation,False
245,10158,9546,36961,Hispanic,M,33,,Male,39,Abuse of Authority,Interference with recording,79,Moving violation,False
246,10158,9546,38584,Hispanic,M,34,Black,Male,49,Abuse of Authority,Vehicle search,79,PD suspected C/V of violation/crime - auto,True
247,10159,5460,34491,Black,F,28,Black,Male,40,Abuse of Authority,Other,79,PD suspected C/V of violation/crime - street,False
248,10159,5460,34491,Black,F,28,Black,Male,40,Abuse of Authority,Threat of arrest,79,PD suspected C/V of violation/crime - street,False
249,10159,5460,34491,Black,F,28,Black,Male,40,Abuse of Authority,Search (of person),79,PD suspected C/V of violation/crime - street,False
250,10159,5460,34491,Black,F,28,Black,Male,40,Discourtesy,Word,79,PD suspected C/V of violation/crime - street,False
251,10159,5460,34491,Black,F,28,Black,Male,40,Abuse of Authority,Threat of force (verbal or physical),79,PD suspected C/V of violation/crime - street,False
252,10159,5460,34491,Black,F,28,Black,Male,40,Abuse of Authority,Stop,79,PD suspected C/V of violation/crime - street,False
253,10159,5460,37708,Black,F,29,Black,Male,29,Abuse of Authority,Refusal to show search warrant,79,Execution of search warrant,False
254,10159,5460,39964,Black,F,30,Black,Male,49,Abuse of Authority,Vehicle search,79,PD suspected C/V of violation/crime - street,True
255,10162,8737,39056,White,M,31,Black,Male,41,Abuse of Authority,Search (of person),79,PD suspected C/V of violation/crime - auto,False
256,10162,8737,39056,White,M,31,Black,Female,36,Abuse of Authority,Vehicle stop,79,PD suspected C/V of violation/crime - auto,False
257,10162,8737,39056,White,M,31,Black,Male,41,Abuse of Authority,Frisk,79,PD suspected C/V of violation/crime - auto,False
258,10162,8737,39056,White,M,31,Black,Female,36,Abuse of Authority,Vehicle search,79,PD suspected C/V of violation/crime - auto,True
259,10162,8737,39056,White,M,31,Black,Female,36,Abuse of Authority,Threat to damage/seize property,79,PD suspected C/V of violation/crime - auto,True
260,10168,11047,38499,White,M,27,,,33,Abuse of Authority,Stop,100,PD suspected C/V of violation/crime - street,False
261,10168,11047,38499,White,M,27,Refused,Male,31,Abuse of Authority,Stop,100,PD suspected C/V of violation/crime - street,False
262,10168,11047,38499,White,M,27,Black,Male,29,Abuse of Authority,Stop,100,PD suspected C/V of violation/crime - street,False
263,10168,11047,38499,White,M,27,Black,Male,29,Force,Other blunt instrument as a club,100,PD suspected C/V of violation/crime - street,False
264,10168,11047,41382,White,M,28,Black,Not described,30,Abuse of Authority,Failure to provide RTKA card,90,PD suspected C/V of violation/crime - auto,True
265,10168,11047,41382,White,M,28,Black,Male,29,Abuse of Authority,Vehicle stop,90,PD suspected C/V of violation/crime - auto,False
266,10168,11047,41382,White,M,28,Black,Male,29,Abuse of Authority,Failure to provide RTKA card,90,PD suspected C/V of violation/crime - auto,True
267,10168,11047,41382,White,M,28,Black,Male,29,Abuse of Authority,Question,90,PD suspected C/V of violation/crime - auto,False
268,10168,11047,41660,White,M,28,,Male,41,Abuse of Authority,Failure to provide RTKA card,90,PD suspected C/V of violation/crime - auto,True
269,10168,11047,41660,White,M,28,,Male,41,Abuse of Authority,Vehicle stop,90,PD suspected C/V of violation/crime - auto,False
270,10168,11047,41660,White,M,28,Black,Male,31,Abuse of Authority,Vehicle stop,90,PD suspected C/V of violation/crime - auto,False
271,1017,3163,6311,Black,M,33,,Female,52,Force,Physical force,73,PD suspected C/V of violation/crime - bldg,True
272,1017,3163,6311,Black,M,33,,Female,52,Abuse of Authority,Question and/or stop,73,PD suspected C/V of violation/crime - bldg,False
273,1017,3163,12220,Black,M,36,Black,Male,28,Abuse of Authority,Strip-searched,7,PD suspected C/V of violation/crime - street,False
274,1017,3163,12220,Black,M,36,Black,Male,28,Force,Physical force,7,PD suspected C/V of violation/crime - street,False
275,1017,3163,41423,Black,M,48,Hispanic,Male,35,Discourtesy,Word,13,Report-domestic dispute,False
276,1017,3163,41423,Black,M,48,Hispanic,Male,35,Discourtesy,Gesture,13,Report-domestic dispute,False
277,1017,3163,41423,Black,M,48,Hispanic,Male,35,Offensive Language,Race,13,Report-domestic dispute,False
278,1017,3163,41423,Black,M,48,Hispanic,Male,35,Abuse of Authority,"Sex Miscon (Sexual Harassment, Verbal)",13,Report-domestic dispute,False
279,1017,3163,12220,Black,M,36,Black,Male,28,Abuse of Authority,Stop,7,PD suspected C/V of violation/crime - street,False
280,1017,3163,41423,Black,M,48,Hispanic,Male,35,Abuse of Authority,"Sex Miscon (Sexual Harassment, Gesture)",13,Report-domestic dispute,False
281,10174,,35183,Hispanic,M,28,Black,Female,45,Abuse of Authority,Other,73,C/V at PCT to file complaint of crime,True
282,10174,,41320,Hispanic,M,31,Black,Male,42,Abuse of Authority,Threat of arrest,73,Other violation of VTL,False
283,10174,,41320,Hispanic,M,31,Black,Male,42,Abuse of Authority,Vehicle stop,73,Other violation of VTL,False
284,10174,,41320,Hispanic,M,31,Black,Male,42,Abuse of Authority,Vehicle search,73,Other violation of VTL,False
285,10174,,41320,Hispanic,M,31,Black,Male,42,Abuse of Authority,Forcible Removal to Hospital,73,Other violation of VTL,False
286,10181,23526,40613,Asian,M,31,Black,Male,58,Discourtesy,Word,79,Report of other crime,True
287,10181,23526,41144,Asian,M,32,Black,Male,50,Abuse of Authority,Stop,79,PD suspected C/V of violation/crime - street,False
288,10181,23526,41144,Asian,M,32,Black,Male,50,Abuse of Authority,Failure to provide RTKA card,79,PD suspected C/V of violation/crime - street,False
289,10181,23526,41144,Asian,M,32,Black,Male,50,Abuse of Authority,Refusal to provide name,79,PD suspected C/V of violation/crime - street,False
290,10181,23526,41144,Asian,M,32,Black,Male,50,Abuse of Authority,Search (of person),79,PD suspected C/V of violation/crime - street,False
291,10182,9951,9624,Black,M,43,Black,Male,26,Abuse of Authority,Vehicle search,79,PD suspected C/V of violation/crime - auto,False
292,10182,9951,9624,Black,M,43,Black,Male,26,Abuse of Authority,Vehicle stop,79,PD suspected C/V of violation/crime - auto,False
293,10182,9951,13525,Black,M,44,Black,Male,34,Abuse of Authority,Strip-searched,79,Other,False
294,10182,9951,33338,Black,M,53,White,Male,24,Abuse of Authority,Vehicle stop,79,C/V intervened on behalf of/observed encounter w/3rd party,True
295,10188,,22345,White,M,32,Black,Male,32,Abuse of Authority,Strip-searched,73,PD suspected C/V of violation/crime - street,False
296,10188,,42564,White,M,40,Hispanic,Female,42,Abuse of Authority,Entry of Premises,79,Report of other crime,False
297,10188,,42564,White,M,40,Hispanic,Female,42,Abuse of Authority,Forcible Removal to Hospital,79,Report of other crime,False
298,10188,,17369,White,M,30,Black,Male,65,Abuse of Authority,Property damaged,81,PD suspected C/V of violation/crime - bldg,False
299,10188,,12323,White,M,28,Black,Male,43,Abuse of Authority,Question and/or stop,79,PD suspected C/V of violation/crime - street,False
300,10188,,12323,White,M,28,Black,Male,43,Abuse of Authority,Search (of person),79,PD suspected C/V of violation/crime - street,True
301,10188,,17369,White,M,30,Black,Male,65,Abuse of Authority,Question,81,PD suspected C/V of violation/crime - bldg,False
302,10188,,19529,White,M,31,Black,Male,23,Abuse of Authority,Strip-searched,75,Other violation of VTL,False
303,10188,,22923,White,M,32,Black,Male,28,Abuse of Authority,Frisk,75,PD suspected C/V of violation/crime - street,False
304,10188,,22923,White,M,32,Black,Male,28,Abuse of Authority,Search (of person),75,PD suspected C/V of violation/crime - street,False
305,10188,,23382,White,M,32,Black,Male,,Discourtesy,Word,73,Moving violation,False
306,10188,,28024,White,M,34,Black,Male,40,Force,Nightstick as club (incl asp & baton),71,PD suspected C/V of violation/crime - auto,False
307,10188,,28024,White,M,34,Black,Male,40,Force,Physical force,71,PD suspected C/V of violation/crime - auto,False
308,10188,,28674,White,M,34,Black,Male,39,Abuse of Authority,Question,71,PD suspected C/V of violation/crime - street,False
309,10188,,28674,White,M,34,Black,Male,39,Abuse of Authority,Threat of arrest,71,PD suspected C/V of violation/crime - street,False
310,10188,,28674,White,M,34,Black,Male,39,Discourtesy,Word,71,PD suspected C/V of violation/crime - street,False
311,10188,,29790,White,M,35,Black,Male,24,Abuse of Authority,Strip-searched,71,Other violation of VTL,False
312,10188,,30426,White,M,35,Black,Male,24,Force,Nightstick as club (incl asp & baton),71,Report-domestic dispute,False
313,10188,,32689,White,M,36,Black,Male,22,Force,Physical force,71,Other,False
314,10188,,32689,White,M,36,Black,Male,22,Abuse of Authority,Vehicle search,71,Other,False
315,10188,,33742,White,M,37,Black,Male,49,Offensive Language,Ethnicity,71,Report-noise/disturbance,False
316,10188,,33948,White,M,37,Black,Male,40,Abuse of Authority,Threat of summons,71,Other,False
317,10188,,33948,White,M,37,Black,Male,40,Discourtesy,Word,71,Other,False
318,10188,,37018,White,M,38,Black,Male,19,Discourtesy,Word,71,PD auto checkpoint,False
319,10188,,37018,White,M,38,Black,Male,19,Abuse of Authority,Refusal to provide name/shield number,71,PD auto checkpoint,False
320,10188,,39078,White,M,39,Black,Female,31,Force,Physical force,71,Moving violation,False
321,10188,,41144,White,M,40,,,,Abuse of Authority,Threat of arrest,79,PD suspected C/V of violation/crime - street,False
322,10188,,41144,White,M,40,Black,Male,50,Offensive Language,Race,79,PD suspected C/V of violation/crime - street,False
323,10188,,41144,White,M,40,Black,Male,50,Abuse of Authority,Refusal to process civilian complaint,79,PD suspected C/V of violation/crime - street,False
324,10188,,41144,White,M,40,Black,Male,50,Abuse of Authority,Failure to provide RTKA card,79,PD suspected C/V of violation/crime - street,False
325,10188,,41144,White,M,40,Black,Male,50,Abuse of Authority,Refusal to provide name,79,PD suspected C/V of violation/crime - street,False
326,10188,,41144,White,M,40,Black,Male,50,Abuse of Authority,Failure to provide RTKA card,79,PD suspected C/V of violation/crime - street,True
327,102,25519,29326,White,M,34,Black,Male,57,Abuse of Authority,Stop,1,PD suspected C/V of violation/crime - street,False
328,102,25519,29326,White,M,34,Black,Male,57,Abuse of Authority,Search (of person),1,PD suspected C/V of violation/crime - street,False
329,102,25519,29326,White,M,34,Black,Male,57,Abuse of Authority,Frisk,1,PD suspected C/V of violation/crime - street,True
330,102,25519,29326,White,M,34,Black,Male,57,Discourtesy,Word,1,PD suspected C/V of violation/crime - street,True
331,1020,3213,31973,White,M,28,,Male,,Discourtesy,Word,7,Demonstration/protest,False
332,1020,3213,31973,White,M,28,,Male,,Force,Physical force,7,Demonstration/protest,False
333,1020,3213,34319,White,M,29,,,,Discourtesy,Word,7,Aided case,True
334,1020,3213,34319,White,M,29,White,Male,30,Force,Hit against inanimate object,7,Aided case,False
335,10203,13724,29087,Hispanic,F,32,Hispanic,Female,43,Discourtesy,Word,79,Report-dispute,False
336,10203,13724,38487,Hispanic,F,37,Black,Female,26,Abuse of Authority,Refusal to provide name/shield number,79,C/V at PCT to file complaint of crime,True
337,10203,13724,39880,Hispanic,F,37,Black,Male,53,Discourtesy,Word,79,C/V telephoned PCT,False
338,10204,13467,27316,White,M,34,Black,Male,17,Force,Physical force,79,PD suspected C/V of violation/crime - bldg,False
339,10204,13467,27316,White,M,34,Black,Male,17,Abuse of Authority,Stop,79,PD suspected C/V of violation/crime - bldg,True
340,10206,6216,2998,Hispanic,M,32,,,,Force,Other - Force,79,Arrest/Complainant,False
341,10206,6216,5607,Hispanic,M,37,Hispanic,Female,32,Discourtesy,Action,79,Other,False
342,10206,6216,5689,Hispanic,M,37,Black,Male,46,Abuse of Authority,Refusal to provide name/shield number,79,C/V requested investigation of crime,False
343,10206,6216,6468,Hispanic,M,38,Black,Male,48,Abuse of Authority,Refusal to provide name/shield number,79,Other,False
344,10206,6216,6468,Hispanic,M,38,Black,Male,48,Discourtesy,Action,79,Other,False
345,10206,6216,13386,Hispanic,M,41,Black,Female,32,Abuse of Authority,Threat of arrest,79,Report-dispute,False
346,10206,6216,27987,Hispanic,M,47,,,,Abuse of Authority,Premises entered and/or searched,79,Report of other crime,False
347,10206,6216,30883,Hispanic,M,49,Black,Male,24,Force,Physical force,79,C/V telephoned PCT,True
348,10206,6216,30883,Hispanic,M,49,Black,Male,24,Abuse of Authority,Vehicle stop,79,C/V telephoned PCT,True
349,10206,6216,30883,Hispanic,M,49,Black,Male,24,Abuse of Authority,Vehicle search,79,C/V telephoned PCT,True
350,10206,6216,31201,Hispanic,M,49,Hispanic,Male,31,Abuse of Authority,Threat of arrest,79,Report-noise/disturbance,False
351,10206,6216,31201,Hispanic,M,49,Hispanic,Male,36,Abuse of Authority,Refusal to process civilian complaint,79,Report-noise/disturbance,True
352,10206,6216,35632,Hispanic,M,51,White,Male,15,Force,Physical force,79,PD suspected C/V of violation/crime - street,True
353,10206,6216,35632,Hispanic,M,51,White,Male,16,Abuse of Authority,Refusal to provide name/shield number,79,PD suspected C/V of violation/crime - street,True
354,10207,3839,18876,Hispanic,M,27,Black,Male,57,Abuse of Authority,Refusal to process civilian complaint,79,PD suspected C/V of violation/crime - street,True
355,10212,732,12039,White,M,30,Black,Male,32,Abuse of Authority,Question and/or stop,23,PD suspected C/V of violation/crime - bldg,True
356,10212,732,15732,White,M,32,,,,Abuse of Authority,Premises entered and/or searched,9,Other,False
357,10212,732,30721,White,M,38,,,,Abuse of Authority,Premises entered and/or searched,79,Assist ACS or other agency,False
358,10217,4876,9966,White,M,37,Black,Female,22,Force,Physical force,110,PD suspected C/V of violation/crime - bldg,False
359,10217,4876,37607,White,M,48,,,,Abuse of Authority,Premises entered and/or searched,79,Report of other crime,False
360,10217,4876,37607,White,M,48,,,,Abuse of Authority,Premises entered and/or searched,79,Report of other crime,False
361,10217,4876,40337,White,M,50,,Male,14,Force,Physical force,79,PD suspected C/V of violation/crime - street,False
362,10217,4876,40337,White,M,50,,Male,14,Force,Physical force,79,PD suspected C/V of violation/crime - street,False
363,10217,4876,40613,White,M,49,,,,Abuse of Authority,Entry of Premises,79,Report of other crime,False
364,10217,4876,40613,White,M,49,Black,Male,58,Abuse of Authority,Stop,79,Report of other crime,True
365,10217,4876,40788,White,M,50,Black,Female,,Abuse of Authority,Threat of arrest,79,C/V at PCT to obtain information,False
366,10222,16493,35998,White,M,25,Black,Male,39,Force,Physical force,100,Report-dispute,False
367,10222,16493,35998,White,M,25,Black,Male,39,Force,Gun Pointed,100,Report-dispute,False
368,10222,16493,36546,White,M,25,Hispanic,Male,36,Abuse of Authority,Vehicle search,100,Other violation of VTL,True
369,10222,16493,36546,White,M,25,Hispanic,Female,13,Abuse of Authority,Interference with recording,100,Other violation of VTL,True
370,10222,16493,37390,White,M,25,Hispanic,Male,24,Abuse of Authority,Vehicle search,100,Moving violation,False
371,10235,19911,18872,White,M,36,Black,Male,22,Abuse of Authority,Search (of person),79,Other,False
372,10235,19911,18872,White,M,36,Black,Male,22,Abuse of Authority,Frisk,79,Other,True
373,10235,19911,9220,White,M,32,Black,Male,44,Abuse of Authority,Question and/or stop,79,PD suspected C/V of violation/crime - street,True
374,10242,8211,33623,Asian,M,30,Black,Female,65,Abuse of Authority,Refusal to obtain medical treatment,79,PD suspected C/V of violation/crime - bldg,True
375,10250,,5948,White,M,24,Hispanic,Male,25,Force,Physical force,7,Parking violation,False
